id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
138870,174128,Rammy No Daibouken Ⅱ,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185185,1770,Ratchet & Clank: Going Commando,"Having defeated Chairman Drek in their last intergalactic adventure, Ratchet and Clank find themselves returning to a more sedate lifestyle. That is, until they are approached by Abercrombie Fizzwidget, the CRO of Megacorp, who needs the duo to track down the company’s most promising experimental project, which has been stolen by a mysterious masked figure. Initially, the mission seemed like a Sunday stroll in the park, but we soon find our heroes entangled in a colossal struggle for control of the galaxy. Along the way, the duo unleashes some of the coolest weapons and gadgets ever invented upon the most dangerous foes they have ever faced. Ratchet and Clanks set out to destroy anything and anyone who stands in their way of discovering the secrets that lie behind “The Experiment.”",2003-11-11 00:00:00.000,51,NULL,90.0000,2,81.3945,139
154237,203060,Rave Slaves,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177433,193324,Rayman,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81746,193326,Rayman 3,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81868,193325,Rayman 3,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79072,61654,Rayman 3: Hoodlum Havoc Print Studio,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70170,193323,Rayman Ultimate,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186887,36386,RC Cars,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,56.3090,4
120938,141135,Real Madrid Club Football,"Club Football is a soccer series designed to re-create the individual team experience. A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based, including character facial mapping from each of the 22 position players on the roster. Authentic uniforms, stadiums, and play styles are all included as part of the featured team. The following 17 clubs are available in the series, seven of which are from the United Kingdom: Arsenal, Aston Villa, Chelsea, Leeds United, Liverpool, Manchester United, Rangers, Borussia Dortmund, Hamburg SV, FC Bayern Munich, Ajax, FC Barcelona, AC Milan, Inter Milan, Real Madrid, Juventus, and The Celtic Football Club.

Each game features bespoke content - including media archive clips of great goals and famous victories - and allows fans to add themselves to the 2003/04 starting line-up of their favourite side. Featuring photo-realistic player likenesses and stadia, and authentic crowd chants.

Codemasters have put together a range of different Club Football games, each centred on one of Europe's top teams. UK club editions include Arsenal, Aston Villa, Chelsea, Leeds United, Liverpool FC, Manchester United and Rangers. The Club Football development team has been busy digitally building some of Europe's greatest football landmarks: the home stadium of each team. In the game, matches will be played in an exact replica of each club's stadium, recreated using architectural detail and photographic reference.

Playing a game will be just like experiencing the genuine match day atmosphere in the ground--with you as part of the team. During a home match, you and your team will walk out onto the hallowed turf through the players' tunnel. The stadium, packed with supporters in the teams' colours, will fill with the sound of chants, songs and crowd atmospherics taken from real match days, specific to each club. Ten different in-game camera views, in addition to replay cameras, will relay the on-pitch action in televisual style.

Features:
The only football game dedicated to real fans and real clubs
Score in a faithful replica of your club's home ground
A totally immersive experience with fully accurate strips, sponsors, and chants from your team's fans
Create your own likeness and put yourself in the game using the powerful player editor
Collect photos and video footage of the greatest goals from your club's history
Multiple game modes including: Domestic Season, European Super League, and Custom Tournaments
Presented by famous football pundits and commentators from across Europe",2003-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140024,71233,Rebels Prison Escape,NULL,2003-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141525,215080,Red Faction,NULL,2003-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125719,43390,Reel Fishing III,NULL,2003-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146064,159004,Reksio i Ortografia,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153019,85963,Reksio i Ufo,"Somewhere in a galaxy far away ... on a planet where a mole says goodnight ... a mysterious Curator builds a mighty egg with which he wants to conquer the entire universe ...

Meanwhile, Rex, after solving the mystery of the Pirate Treasury, returns home ... Here he learns that the hens from his yard have been abducted by UFOs ... Rex decides to save the hens and sets off in pursuit of the cosmic kidnappers.",2003-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
188138,10236,Republic: The Revolution,"The game is set in Novistrana, a fictional Soviet breakaway state highly reminiscent of other recently post-Soviet countries in the design of its buildings and the naming of its streets and suburbs. Game characters speak a fictional language reminiscent of Ukrainian or Russian. The population is largely white, and the country's churches are Eastern Orthodox. Novistrana is rife with political turmoil, with many differing political forces vying for power representing a range of ideologies. The ideologies of Novistranans are generally influenced by their class or career. Police brutality and political corruption are prevalent.

Novistrana has its own national anthem, which is sung in a fictional language. Similarly, the alphabet used in Novistrana is fictional although it draws heavily from the Cyrillic alphabet. ""Novistrana"" can be translated in Russian and some Eastern European/Slavic languages as ""New Country"". In other Slavic languages it could be translated as ""New Party"".",2003-08-01 00:00:00.000,2,NULL,60.0000,1,NULL,NULL
177610,49431,Rescue Heroes: Billy Blazes,NULL,2003-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184616,972,Resident Evil Outbreak,"Resident Evil Outbreak takes place over five scenarios, ranging from the beginning of the outbreak to the moment when Raccoon City is destroyed by the United States government. You play one of eight ordinary citizens of Raccoon city attempting to survive the carnage caused by the T-Virus.",2003-12-11 00:00:00.000,12,NULL,70.0000,2,57.9748,37
64428,106670,Return of Egypt,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51843,77219,Return to Castle Wolfenstein: Operation Resurrection,NULL,2003-05-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
77871,40772,Revenge Of The Apes,NULL,2003-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146407,4087,Ribbit King,In Ribbit King you play as a boy named Scooter. The king of your home planet informs you that they are running out of super ribbonite and ask you to bring back more. The king's assistants send you off to win first place in a frolf tournament in order to save your planet and win a new supply of Super Ribbonite.,2003-07-11 00:00:00.000,NULL,NULL,39.5000,2,76.0000,2
107671,203282,Ripple no Tamago: Apprentice Magician,"This is the Avenchurin Kingdom.
One day a great accident befell the kingdom.
The beautiful prince Legrand fell into a deep sleep because of the curse of a forbidden magic book.

The day of the prince's succession test is in one hundred days, somehow the curse has to be dispelled before then.

It is written in a legend that in order to dispel the curse you need a special 'magic stone' with great power.
That stone is a troublesome thing that chooses the ones who can use it and also needs to be charged up by people it chooses.

The one who is chosen by the stone is a one of the 'Ripple' Court Magician apprentices Crim.
She also has a rival apprentice Richil.
The ones chosen to power up the stone are the princes of the six countries of Water, Fire, Wind, Earth, Flowers, and Snow.

From now on Crim and the six princes have to work together to power up the magic stone and dispel Legrand's curse before the succession test.",2003-06-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176436,19184,Risk: Global Domination,NULL,2003-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147661,49178,Road Rash: Jailbreak,NULL,2003-10-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
24242,4089,RoadKill,NULL,2003-10-13 00:00:00.000,NULL,NULL,NULL,NULL,57.0000,1
139682,6012,Robin Hood: Defender of the Crown,NULL,2003-09-30 00:00:00.000,1,NULL,NULL,NULL,46.0000,5
144341,8095,Rocket Power: Zero Gravity Zone,NULL,2003-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183843,37354,RockMan EXE N1 Battle,NULL,2003-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129992,4094,Rogue Ops,NULL,2003-10-29 00:00:00.000,NULL,NULL,40.0000,2,58.0000,4
126254,85842,Rollercoaster World,NULL,2003-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56936,6017,Rolling,NULL,2003-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92247,110414,Rosso Rabbit in Trouble,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164966,43556,RPG Maker II,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51238,144348,RTL Alarm für Cobra 11: Teil 2,NULL,2003-11-25 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
143014,22243,RTX Red Rock,NULL,2003-07-17 00:00:00.000,NULL,NULL,54.5000,3,NULL,NULL
139421,24109,R-Type Final,NULL,2003-07-17 00:00:00.000,NULL,NULL,80.0000,2,NULL,NULL
167632,22247,Rugby 2004,NULL,2003-09-16 00:00:00.000,2,NULL,40.0000,1,NULL,NULL
75459,6021,Rugby League,NULL,2003-12-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
6510,7999,Rugrats Go Wild!,NULL,2003-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104773,18541,Rush Hour,NULL,2003-12-31 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
73085,63279,Saint Seiya Typing: Ryu Sei Ken,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41070,37353,Saint Seiya: Ougon Densetsu-hen - Perfect Edition,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62836,15731,Samorost,NULL,2003-12-31 00:00:00.000,13,NULL,NULL,NULL,72.9014,50
61554,6026,Samurai Shodown V,NULL,2003-10-01 00:00:00.000,1,NULL,57.0000,2,70.3746,12
105553,132863,Sandy & Junior: Aventura Virtual,"A program was run on one of the university's computers where Sandy and Junior study. In fact, it is a powerful virus that will destroy all information on computers and spread over the internet in 24 hours. Enter the computer lab and remove the virus immediately without being seen by security guards and cameras. Enter buildings, use elevators, ventilation ducts, stairs, etc. Explore the entire campus area. Use modern infiltration technologies, such as night-vision goggles, communicator, etc. Avoid security systems, surveillance cameras and guards.",2003-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113775,49789,Sanrio Puro Land All-Characters,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138405,2247,Savage: The Battle for Newerth,NULL,2003-09-09 00:00:00.000,NULL,NULL,83.3333,3,NULL,NULL
174361,15830,Saya no Uta,NULL,2003-12-26 00:00:00.000,20,NULL,NULL,NULL,84.6362,55
13247,2861,Scooby-Doo! Mystery Mayhem,NULL,2003-09-10 00:00:00.000,1,NULL,NULL,NULL,45.0000,3
13337,49225,Scooby-Doo!: Mystery Mayhem,NULL,2003-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182503,138946,Scooby-Doo: Case File #2 - The Scary Stone Dragon,NULL,2003-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4197,73995,Scrabble 2003 Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168113,49787,SD Gundam G Generation: Advance,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164719,73288,SeaWorld Adventure Parks Tycoon,NULL,2003-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137337,10391,Second Life,NULL,2003-06-23 00:00:00.000,3,NULL,NULL,NULL,52.9348,8
136606,203,Secret Weapons Over Normandy,NULL,2003-11-18 00:00:00.000,NULL,NULL,81.7500,4,NULL,NULL
18366,80592,Secret Wives' Club,NULL,2003-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58272,43454,Sega Ages 2500 Vol. 1: Phantasy Star Generation - 1,"Phantasy Star is set in the Algol star system which consists of three planets: the lush and green Palma, the arid and barren Motavia, and the icy and desolate Dezoris. Algol is ruled by King Lassic, who while originally benevolent, becomes a cruel, sociopathic tyrant. After a string of harsh political changes, small pockets of rebellion emerge but are mostly ineffective against Lassic's iron rule. One such rebel named Nero is killed by Lassic's forces, and his sister Alis swears revenge. Alis builds a party of adventurers including a warrior named Odin,[b] a wizard named Noah,[c] and a catlike creature named Myau. Together, they embark on an adventure spanning the three planets, meeting with townspeople, battling enemies, and finding special items that will help in the fight against Lassic. Eventually, the party engages and defeats Lassic, after which an ethereal voice tells them to return to Motavia. There, they encounter a more evil force, Dark Falz, and after destroying him, finally return peace to the Algol system.",2003-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14081,98915,Sega Ages 2500 Vol. 2: Monaco GP,NULL,2003-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144044,72315,Sega Ages 2500 Vol. 3: Fantasy Zone,NULL,2003-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101452,96512,Sega Ages 2500 Vol. 4: Space Harrier,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195045,73128,Sega Ages 2500 Vol. 5: Golden Axe,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53600,99692,Sega Ages 2500 Vol. 7: Columns,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91662,22241,Sega Arcade Gallery,NULL,2003-06-21 00:00:00.000,NULL,NULL,54.5000,2,NULL,NULL
145098,6040,Sega GT Online,NULL,2003-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177034,202900,Sega Mega Pack,NULL,2003-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29894,214549,Seikai no Senki,"Three years after their adventure, Lafiel becomes captain on the brand new assault ship Basroil and Jinto finishes his training to become a supply officer and joins Lafiel's crew. They set out to join a large fleet with the mission to defend the strategically important Aptic Gate from a force 15 times larger than their own. And to make matters worse, their new fleet commander is from the Bebous family, a family notorious for their ""Spectacular Insanity"".",2003-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78085,19116,Seiklus,NULL,2003-08-15 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
113790,153607,Sentou Yousei Yukikaze: Yousei no Mau Sora,NULL,2003-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150322,172075,September 12th: A Toy World,NULL,2003-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148806,22421,Sexy Beach 2,NULL,2003-07-11 00:00:00.000,4,NULL,NULL,NULL,NULL,NULL
183830,198590,Shadow Grinder,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164746,9503,Shadow Tower: Abyss,NULL,2003-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171058,43270,Shepherd's Crossing,"Plant Grow, Reap The Rewards

After a lifetime wandering, a girl named Claire in the village of Shepherd's Crossing has convinced you to settle down.

With a little car, an untamed plot of land becomes a thriving farm with a wide variety of crops and animals.

Trade your products at the market for new crops, animals, and friends. Go hunting wild beasts and defend your livestock.

Guard your home against storms, snow, and infestation. Your farm is the heart of the town of Shepherd's Crossing.",2003-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30466,123412,Shikigami no Shiro II,NULL,2003-10-24 00:00:00.000,NULL,NULL,NULL,NULL,59.0000,0
18115,49777,Shin Kisekae Monogatari,NULL,2003-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105225,65864,Shin Megami Tensei: Devil Children – Book of Fire,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86194,92475,Shin Megami Tensei: Devil Children - Book of Ice,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
